sent,source,effective,expires,senderName,headline,description,instruction,web,alert_title,severity_level,alert_disease,areaDesc,areaDesc_EN,circle,ISO3166,areaDetail,ISO3166_2
"2019-05-06T10:58:19+08:00","CDC","2019-05-06T10:58:19+08:00","2019-08-06T10:58:19+08:00","疾病管制署","剛果民主共和國-伊波拉病毒感染","剛果民主共和國近一週新增137例，較前一週高出66例；2018/5/11-2019/5/3累計1,545例(1,479例確診、66例極可能)，其中1,019人死亡，另有94例為醫護人員；自2018/8/8起累計111,409人接種實驗性疫苗(rVSV-ZEBOV)。由於近期居民對醫護人員的不信任及攻擊事情頻傳，使4月為此次疫情中最嚴重之月份。另WHO研究結果顯示實驗性疫苗對該病毒保護效力為97.55%。","對當地採取加強防護","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=l4YfObi8W1AxiPNBaLaQNw","國際重要疫情資訊","第二級:警示(Alert)","伊波拉病毒感染","剛果民主共和國","Congo,Democratic Republic of the","-3.07,24.52","CD","",""
"2019-05-03T14:04:09+08:00","CDC","2019-05-03T14:04:09+08:00","2019-08-03T14:04:09+08:00","疾病管制署","關島-桿菌性痢疾","關島疫情持續，近1個月新增報告5例，今年迄今累計報告15例(8例確診)，其中10例為15歲以下孩童，當局已提醒民眾及醫療機構提高警覺。該國2018年全年累計報告29例(23例確診)。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=F88EHYFlm6y-O3O5ig5Jrg","國際重要疫情資訊","","桿菌性痢疾","美屬關島","Guam","144.7737,13.4577","GU","",""
"2019-05-03T14:02:25+08:00","CDC","2019-05-03T14:02:25+08:00","2019-08-03T14:02:25+08:00","疾病管制署","尼泊爾-不明原因死亡","尼泊爾於3週前出現一未知疾病，截至4/30累計10人死亡，目前醫療團隊已抵達著手治療200餘名患者，並取得呼吸道檢體。根據病患症狀疑似為季節性感冒及咳嗽，惟須待檢驗後確定病因。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=S3f9luxtzZu-mhIsLPEjhw","國際重要疫情資訊","","","尼泊爾","Nepal","28.30,84.00","NP","",""
"2019-05-03T14:00:53+08:00","CDC","2019-05-03T14:00:53+08:00","2019-08-03T14:00:53+08:00","疾病管制署","美國-淋病","美國明尼蘇達州2018年累計約7,500例，較2017年增加16%，為該州第二常見性病。另科羅拉多州丹佛市2018年累計約2,700例，4年來增加150%，以拉丁裔族群增加最多，當局表示性病增加可能與保險套使用率下降有關。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=-GC4ikzA4YLgdu93ynXR_w","國際重要疫情資訊","","淋病","美國","USA","38.82,-100.54","US","",""
"2019-05-03T13:59:20+08:00","CDC","2019-05-03T13:59:20+08:00","2019-08-03T13:59:20+08:00","疾病管制署","美國-梅毒","美國明尼蘇達州2018年報告10例先天性梅毒，高於2017年(2例)，發生率為每10萬活產15.1例，為歷年最高，當局呼籲懷孕期間適當篩檢及治療可有效預防。另科羅拉多州丹佛市2018年累計405例梅毒，4年來增加75%，部分族群增加逾2倍。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=H3VDYQ1Dw_mQ-Ys66LMmAg","國際重要疫情資訊","","梅毒","美國","USA","38.82,-100.54","US","",""
"2019-05-03T13:53:40+08:00","CDC","2019-05-03T13:53:40+08:00","2019-08-03T13:53:40+08:00","疾病管制署","奈及利亞-拉薩熱","奈及利亞疫情趨緩，第16週(4/15-4/21)新增6例確診、1例死亡。該國今年截至4/24共21個行政區累計546例確診，其中123人死亡(CFR：22.5%)，病例主要分布於埃多州(Edo)和翁多州(Ondo)；今年累計17名醫護人員感染，其中2名死亡。","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=6qi-IWhTTy5IDov8WtoUYw","國際重要疫情資訊","第一級:注意(Watch)","拉薩熱","奈及利亞","Nigeria","9.49,7.91","NG","",""
"2019-05-03T13:50:26+08:00","CDC","2019-05-03T13:50:26+08:00","2019-08-03T13:50:26+08:00","疾病管制署","菲律賓-麻疹","聯合國兒童基金會(UNICEF)於5/1更新菲律賓疫情，近2個月疫情持續下降；第15週新增775例，今年截至4/13累計報告逾31,000例(415例死亡)，高於去年同期約6,600例，5成病例為小於5歲兒童；截至4/24，6-59個月兒童疫苗接種率已提升至93%，當局將持續接種以達95%目標，並評估疫情已獲控制。另WHO經評估調降該國國內傳播風險為中，區域調降為低，國際維持為低。","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=EPk2X16fDUX5BH4Y3kGk_A","國際重要疫情資訊","第一級:注意(Watch)","麻疹","菲律賓","Philippines","12.42,122.82","PH","",""
"2019-05-02T10:01:08+08:00","CDC","2019-05-02T10:01:08+08:00","2019-08-02T10:01:08+08:00","疾病管制署","美國-沙門氏菌","美國CDC於4/30公布多重抗藥性沙門氏菌疫情近期下降，2017/11/20-2019/4/22累計42州報告358例，其中133例住院，1例死亡，病例分布以愛荷華州50例為多，多數病例於處理或食用烹煮不完全之生火雞產品後發病。當局已於活火雞及多種火雞產品檢出該菌株，並展開產品回收，惟確切之供應來源仍調查中。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=G0uSotOvcCiDhaMDoQhDeQ","國際重要疫情資訊","","沙門氏菌感染症","美國","USA","38.82,-100.54","US","",""
"2019-05-02T10:00:11+08:00","CDC","2019-05-02T10:00:11+08:00","2019-08-02T10:00:11+08:00","疾病管制署","全球-流感","WHO於4/29更新全球疫情，北半球溫帶地區活動度持續下降，南半球溫帶地區維持於季節間水平；依4/1-4/14監測資料顯示，全球病毒型別仍以A型(83.9%)為主要流行株，且以H3N2(67.2%)為主。其中，亞洲：整體活動度下降，惟中國大陸及韓國發生以B型為主之第二波流行持續中。美洲：北美活動度下降，以H3N2為主要流行株，惟加拿大發生規模較小之第二波流行。歐洲：各國活動度多已下降至基準值或以下，為H3N2及H1N1共同流行。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=idpow8NdkFvlMSDLsqcR4A","國際重要疫情資訊","","流感併發重症","","","","","",""
"2019-05-02T09:58:19+08:00","CDC","2019-05-02T09:58:19+08:00","2019-08-02T09:58:19+08:00","疾病管制署","泰國-屈公病","泰國近期疫情持平，4/21-4/27新增報告104例，今年截至4/27累計21府報告3,200餘例，明顯高於去年同期(18例)，發病率以南部北大年府(Pattani)、普吉府(Phuket)及宋卡府(Songkla)為高。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=DyyGIfPw8ZiigUNrjsUlXw","國際重要疫情資訊","","屈公病","泰國","Thailand","15.02,101.51","TH","",""
"2019-05-02T09:52:52+08:00","CDC","2019-05-02T09:52:52+08:00","2019-08-02T09:52:52+08:00","疾病管制署","泰國-白喉","泰國今年截至4/27確診9例，其中2例死亡，病例數高於去年同期(2例)；病例分布於該國南部及北部共計6府，其中以北部程逸府(Uttaradit)之發病率為最高，另以5歲以下嬰幼兒之發病率最高。當局已呼籲兒童及孕婦按時接種疫苗。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=t_L2YOrsRASCGNzrA3jHmw","國際重要疫情資訊","","白喉","泰國","Thailand","15.02,101.51","TH","",""
"2019-05-01T09:40:47+08:00","CDC","2019-05-01T09:40:47+08:00","2019-08-01T09:40:47+08:00","疾病管制署","法國-大腸桿菌","法國自3/21爆發大腸桿菌O26型疫情，累計13例幼兒併發溶血性尿毒症候群，當局調查可能與起司有關，並已回收部份Saint-Felicien及Saint Marcellin的起司產品。目前感染源仍在調查中。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=faE6tF_1Nrk2JEdKync2mg","國際重要疫情資訊","","腸道出血性大腸桿菌感染症","法國","France","46.67,2.46","FR","",""
"2019-05-01T09:37:55+08:00","CDC","2019-05-01T09:37:55+08:00","2019-08-01T09:37:55+08:00","疾病管制署","奈及利亞-麻疹","奈及利亞自第12週疫情高峰後緩降，第15週(4/8-4/14)新增近2,000例疑似病例，今年截至第15週累計報告逾2萬例，其中50例死亡，病例分布以博爾諾州(Borno)近5成為多，其次為卡齊納州(Katsina)逾1成；檢測4,338例，其中819例確診。當局已針對博爾諾州6個月至9歲孩童進行2階段疫苗接種，並計畫後續於卡齊納州及約貝州(Yobe)進行疫苗接種活動。","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=WjzbI_xr6erXrRzGgKNdpw","國際重要疫情資訊","第一級:注意(Watch)","麻疹","奈及利亞","Nigeria","9.49,7.91","NG","",""
"2019-05-01T09:36:02+08:00","CDC","2019-05-01T09:36:02+08:00","2019-08-01T09:36:02+08:00","疾病管制署","南韓-A型肝炎","南韓今年截至4/28累計報告約3,600例，明顯高於去年同期1,067例，病例數逾7成為30-49歲族群，分布以京畿道逾1,000例為多，次為大田615例、首爾570例及忠清南道312例。疫情發生原因可能與該國衛生狀況改善，1970年後出生之民眾多無抗體有關。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=e_ttmfTusDi79KNUBgGs3g","國際重要疫情資訊","","急性病毒性A型肝炎","韓國","Korea(South Korea)","36.49,127.88","KR","",""
"2019-04-30T10:29:18+08:00","CDC","2019-04-30T10:29:18+08:00","2019-07-30T10:29:18+08:00","疾病管制署","全球-小兒麻痺症","全球小兒麻痺症根除倡議組織(GPEI)公布上週疫情統計，阿富汗及巴基斯坦分別新增3例及2例WPV1個案，發病日期自3/6至4/4間，今年累計病例數分別為6例及8例；奈及利亞新增2例cVDPV2個案，今年累計7例，另剛果民主共和國及索馬利亞各新增1例cVDPV2個案，且皆為該國今年首例。","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=CZKGhXaJdJqzf44-Z5MsCw","國際重要疫情資訊","第一級:注意(Watch)","小兒麻痺症/急性無力肢體麻痺","阿富汗,剛果民主共和國,奈及利亞,巴基斯坦,索馬利亞","Afghanistan,Congo,Democratic Republic of the,Nigeria,Pakistan,Somalia","33.90,66.04","AF,CD,NG,PK,SO","",""
"2019-04-30T10:28:01+08:00","CDC","2019-04-30T10:28:01+08:00","2019-07-30T10:28:01+08:00","疾病管制署","美國-A型肝炎","美國疫情持續，今年截至4/27累計20州爆發疫情，該國自2016年至今報告逾15,000例，其中近6成住院治療，140例死亡；近期佛羅里達州、田納西州及肯塔基州疫情上升，近一週分別新增72例、51例及39例，截至今年4月，佛羅里達州及田納西州皆累計逾1,000例，肯塔基州累計逾4,500例。當局呼籲吸毒者、有男男間性行為者及遊民等高風險族群應接種疫苗。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=yuTUNROoyymJWn2tjfTlsw","國際重要疫情資訊","","急性病毒性A型肝炎","美國","USA","38.82,-100.54","US","",""
"2019-04-30T10:26:51+08:00","CDC","2019-04-30T10:26:51+08:00","2019-07-30T10:26:51+08:00","疾病管制署","烏克蘭-麻疹","烏克蘭疫情持續，4/14-4/20新增逾2,100例，病例分布於哈爾柯夫(Kharkiv)為最多，其次為捷爾諾波爾(Ternopil)。今年截至4/20累計逾41,000例，其中15例死亡，逾5成病例為兒童。","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=6Ipg1X2lY898bYfDPmUMsw","國際重要疫情資訊","第一級:注意(Watch)","麻疹","烏克蘭","Ukraine","48.57,31.28","UA","",""
"2019-04-30T10:25:41+08:00","CDC","2019-04-30T10:25:41+08:00","2019-07-30T10:25:41+08:00","疾病管制署","美國-麻疹","美國疫情持續，加州今年截至4/27累計38例確診，其中有2名分別為兩所大學學生，該兩校已於4/24宣布，將對280名曾接觸過麻疹個案的師生進行隔離檢疫。該國今年截至4/24累計22州報告695例，為該國於2000年宣布消除麻疹以來最高病例數。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=gMd7FN_ytiDuna8JRcCfBQ","國際重要疫情資訊","","麻疹","美國","USA","38.82,-100.54","US","",""
"2019-04-30T10:20:10+08:00","CDC","2019-04-30T10:20:10+08:00","2019-07-30T10:20:10+08:00","疾病管制署","蓋亞那共和國-組織漿菌症","WHO於4/28公布蓋亞那共和國馬修斯里奇(Matthews Ridge)一錳礦場群聚，今年截至4/11累計14例住院(2例死亡)，其中13例於3/24-3/31發病，10例接受抗生素及抗黴菌藥物治療；檢測11例病患中，9例為Histoplasma陽性，其中4例為Histoplasma capsulatum；另有23人有潛在暴露風險。該疫情與地下環境有關，該礦場已關閉逾60年並於2018年重啟，內有蝙蝠及其糞便。當局3/30啟動災害應變，3/31宣布衛生緊急事件及國家(局部性)緊急事件，現已關閉礦場及限制受影響地區的行動。WHO建議從事地下活動前應採取預防及安全措施，並評估本事件沒有國際傳播的風險。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=Mh4jGyNETlZNMfvlB_GZMA","國際重要疫情資訊","","","蓋亞那共和國","Guyana","4.82,-59.08","GY","",""
"2019-04-29T11:05:39+08:00","CDC","2019-04-29T11:05:39+08:00","2019-07-29T11:05:39+08:00","疾病管制署","剛果民主共和國-伊波拉病毒感染","剛果民主共和國北基伍省及伊圖里省近一週新增115例，2018/5/11-2019/4/26累計1,417例(1,351例確診、66例極可能；另有234例疑似)，其中914人死亡，另有90例為醫護人員；自2018/8/8起累計106,239人接種實驗性疫苗(rVSV-ZEBOV)。WHO表示由於該國不安全局勢加劇及人口流動增加，使國內及區域的傳播風險提高。","對當地採取加強防護","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=B9mRiGCwQ-XqXYiYigD73Q","國際重要疫情資訊","第二級:警示(Alert)","伊波拉病毒感染","剛果民主共和國","Congo,Democratic Republic of the","-3.07,24.52","CD","",""
"2019-04-29T11:04:17+08:00","CDC","2019-04-29T11:04:17+08:00","2019-07-29T11:04:17+08:00","疾病管制署","澳門-德國麻疹","澳門衛生局於4/25新增3例，其中2人皆任職於星際酒店，當局已要求其工作單位加強環境清潔消毒，並密切追蹤曾與患者有接觸者之健康狀況。澳門今年截至4/25累計27例確診。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=senvcG2eWdLN-8yGycVCJA","國際重要疫情資訊","","德國麻疹","澳門特別行政區","Macau SAR","22.18,113.46","MO","",""
"2019-04-29T11:02:58+08:00","CDC","2019-04-29T11:02:58+08:00","2019-07-29T11:02:58+08:00","疾病管制署","泰國-屈公病","泰國疫情下降，近2週新增報告約100例，今年截至4/23累計報告21府約3,100例。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=LvdLdIfJ9TOSXyUeDXdpCg","國際重要疫情資訊","","屈公病","泰國","Thailand","15.02,101.51","TH","",""
"2019-04-29T11:01:32+08:00","CDC","2019-04-29T11:01:32+08:00","2019-07-29T11:01:32+08:00","疾病管制署","馬爾地夫-屈公病","馬爾地夫疫情持續，近2週新增報告約220例，今年已累計報告790例，病例數自年初以來逐月上升，病例分布以塔(Thaa)、卡夫阿里夫(Gaaf Alif)及卡夫(Kaafu)環礁為多。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=miu6mhmrXhyNlvhOuaOBOQ","國際重要疫情資訊","","屈公病","馬爾地夫","Maldives","-0.65,72.64","MV","",""
"2019-04-29T10:59:16+08:00","CDC","2019-04-29T10:59:16+08:00","2019-07-29T10:59:16+08:00","疾病管制署","馬爾地夫-登革熱","馬爾地夫疫情持續，近2週新增報告約200例，今年截至4/23累計報告1,700例，高於2016-2018年同期，病例分布以北阿里(Alif Alif)、拉姆(Laamu)環礁及首都馬利(Malé)為多。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=hJ1qS6R_xdZT_7BAlT-wZQ","國際重要疫情資訊","","登革熱","馬爾地夫","Maldives","-0.65,72.64","MV","",""
"2019-04-29T10:57:43+08:00","CDC","2019-04-29T10:57:43+08:00","2019-07-29T10:57:43+08:00","疾病管制署","韓國-麻疹","南韓第16週(4/14-4/20)新增報告115例，低於上週143例，今年至第16週累計報告466例，其中147例確診(截至4/21)，為2015年來同期最高；病例分布以京畿道為多，其次為大田。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=VjbaSlLFUlJMxGXcXSwN_g","國際重要疫情資訊","","麻疹","韓國","Korea(South Korea)","36.49,127.88","KR","",""
"2019-04-29T10:56:14+08:00","CDC","2019-04-29T10:56:14+08:00","2019-07-29T10:56:14+08:00","疾病管制署","歐洲地區-麻疹","WHO於4/25公布歐洲地區疫情自2016年來逐年上升，今年截至3/28累計報告42國逾34,000例(13例死亡)，2018年全年共逾82,000例(72例死亡)，2017年逾22,000例(36例死亡)，2016年逾5,000例(15例死亡)，另今年與去年病例分布皆以烏克蘭為多。歐洲麻疹及德國麻疹消除認證委員會(RVC)於2017年報告，仍有10國(全區共53國)為麻疹流行國家。WHO呼籲2劑疫苗接種覆蓋率應達95%以上。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=iSIU3aq_vy0ND4jgNkH6KQ","國際重要疫情資訊","","麻疹","烏克蘭","Ukraine","48.57,31.28","UA","",""
